,Unnamed: 0.1,Unnamed: 0,index,road,km,type,name,length,condition,lat,lon,model_type,geometry,FLOODCAT,CycloonCat
1531,3450,3450,3292,N8,50.97,Box Culvert,.,12.14,A,23.397963155238,90.1284861161904,bridge,POINT (90.1284861161904 23.397963155238),2,3
1532,3451,3451,3293,N8,52.664,Box Culvert,.,5.6,A,23.3840450502564,90.1251975982906,bridge,POINT (90.1251975982906 23.3840450502564),2,3
1533,3452,3452,3294,N8,53.122,PC Girder Bridge,Daulatpur Bridge,74.66,A,23.3808383564705,90.1228807417647,bridge,POINT (90.1228807417647 23.3808383564705),2,3
1534,3453,3453,3295,N8,53.95,PC Girder Bridge,Hazi Shariatullah Bridge,456.0,A,23.3785493533333,90.1152868733333,bridge,POINT (90.1152868733333 23.3785493533333),2,3
1535,3454,3454,3296,N8,56.073,Box Culvert,.,2.6,A,23.3728574015,90.0959407702,bridge,POINT (90.0959407702 23.3728574015),2,3
1536,3455,3455,3297,N8,56.49,Box Culvert,.,2.6,A,23.3720566191919,90.09197733367,bridge,POINT (90.09197733367 23.3720566191919),1,3
1537,3456,3456,3298,N8,59.524,Box Culvert,.,11.0,A,23.3694800527536,90.0627207611594,bridge,POINT (90.0627207611594 23.3694800527536),2,3
1538,3457,3457,3299,N8,61.158,Steel Beam & RCC Slab,Salildia Bridge.,23.0,A,23.3700733840425,90.0466530675532,bridge,POINT (90.0466530675532 23.3700733840425),2,3
1539,3458,3458,3300,N8,61.571,Box Culvert,.,10.2,A,23.3702576116326,90.0426290547959,bridge,POINT (90.0426290547959 23.3702576116326),2,3
1540,3459,3459,3301,N8,62.551,Box Culvert,.,11.0,A,23.3714866150684,90.033138889589,bridge,POINT (90.033138889589 23.3714866150684),2,3
1541,3460,3460,3302,N8,62.922,Box Culvert,.,11.14,A,23.3727920606299,90.0298603423622,bridge,POINT (90.0298603423622 23.3727920606299),2,3
1542,3461,3461,3303,N8,64.307,Truss with RCC Slab,Bamonkanda Bridge,32.6,B,23.3769739432183,90.0171822641379,bridge,POINT (90.0171822641379 23.3769739432183),2,3
1543,3462,3462,3304,N8,64.974,Box Culvert,.,11.2,A,23.378765050693,90.0109594243564,bridge,POINT (90.0109594243564 23.378765050693),2,2
1544,3463,3463,3305,N8,65.49,Box Culvert,.,5.8,A,23.3804104425,90.00623752,bridge,POINT (90.00623752 23.3804104425),2,2
1545,3464,3464,3306,N8,65.94,Truss with RCC Slab,Bogail Bridge,77.76,A,23.3820568727447,90.0023285111324,bridge,POINT (90.0023285111324 23.3820568727447),2,2
1546,3465,3465,3307,N8,66.78,Box Culvert,.,5.8,A,23.385322312,89.994825234,bridge,POINT (89.994825234 23.385322312),2,2
1547,3466,3466,3308,N8,67.625,Box Culvert,.,11.1,A,23.3886406170731,89.9873892609756,bridge,POINT (89.9873892609756 23.3886406170731),2,2
1548,3467,3467,3309,N8,67.909,Truss with RCC Slab,Purbo Hashemdi Bridge,28.0,A,23.3896411282926,89.9848301439024,bridge,POINT (89.9848301439024 23.3896411282926),2,2
1549,3468,3468,3310,N8,68.726,RCC Girder Bridge,Kumar Bridge,109.6,D,23.3833966549815,89.9990209726937,bridge,POINT (89.9990209726937 23.3833966549815),2,2
1550,3469,3469,3311,N8,70.401,Box Culvert,.,6.8,C,23.3710947508021,89.9913662850267,bridge,POINT (89.9913662850267 23.3710947508021),2,2
1551,3470,3470,3312,N8,71.822,Box Culvert,.,6.8,B,23.3610878742857,89.9995765935714,bridge,POINT (89.9995765935714 23.3610878742857),2,2
1552,3471,3471,3313,N8,72.271,Box Culvert,.,5.2,A,23.35706335,89.9999346843749,bridge,POINT (89.9999346843749 23.35706335),2,2
1553,3472,3472,3314,N8,72.917,RCC Bridge,.,13.8,C,23.351564485396,89.9994094930693,bridge,POINT (89.9994094930693 23.351564485396),2,2
1554,3473,3473,3315,N8,73.936,Box Culvert,.,12.15,B,23.3421839689054,89.9981386,bridge,POINT (89.9981386 23.3421839689054),2,2
1555,3474,3474,3316,N8,74.536,RCC Bridge,.,13.8,B,23.3368388933219,89.998763081678,bridge,POINT (89.998763081678 23.3368388933219),2,2
1556,3475,3475,3317,N8,75.612,Box Culvert,.,6.7,B,23.3258183350561,89.9983809698876,bridge,POINT (89.9983809698876 23.3258183350561),0,3
1557,3476,3476,3318,N8,76.387,RCC Bridge,.,8.4,B,23.3202910596701,89.9974458824587,bridge,POINT (89.9974458824587 23.3202910596701),0,3
1558,3477,3477,3319,N8,77.06,Box Culvert,.,6.8,B,23.3143551282051,89.9975300697435,bridge,POINT (89.9975300697435 23.3143551282051),0,3
1559,3478,3478,3320,N8,77.573,Box Culvert,.,12.1,D,23.3094541147368,89.9982273278947,bridge,POINT (89.9982273278947 23.3094541147368),0,3
1560,3479,3479,3321,N8,78.068,Box Culvert,.,6.8,B,23.3054975457142,89.9988842057142,bridge,POINT (89.9988842057142 23.3054975457142),0,3
1561,3480,3480,3322,N8,79.25,Box Culvert,.,5.3,B,23.2954579661375,90.0014574367725,bridge,POINT (90.0014574367725 23.2954579661375),0,3
1562,3481,3481,3323,N8,79.644,RCC Girder Bridge,Diknagar Bridge,133.0,C,23.2934706967741,90.0042249215053,bridge,POINT (90.0042249215053 23.2934706967741),2,3
1563,3482,3482,3324,N8,80.062,Box Culvert,.,6.75,A,23.2906350052005,90.0068146668647,bridge,POINT (90.0068146668647 23.2906350052005),2,3
1564,3483,3483,3325,N8,80.731,Box Culvert,.,6.7,A,23.2858018618604,90.010842916279,bridge,POINT (90.010842916279 23.2858018618604),2,3
1565,3484,3484,3326,N8,81.674,Box Culvert,.,12.1,D,23.2781783397183,90.0133768011267,bridge,POINT (90.0133768011267 23.2781783397183),2,3
1566,3485,3485,3327,N8,82.375,Box Culvert,.,6.75,D,23.2716200392,90.0148267,bridge,POINT (90.0148267 23.2716200392),2,3
1567,3486,3486,3328,N8,83.301,RCC Bridge,.,14.0,D,23.2635386402836,90.016516875461,bridge,POINT (90.016516875461 23.2635386402836),2,3
1568,3487,3487,3329,N8,84.951,Box Culvert,.,13.3,B,23.248955448,90.0197893,bridge,POINT (90.0197893 23.248955448),2,2
1569,3488,3488,3330,N8,85.747,RCC Girder Bridge,Chor Pachnodi 1No. Bridge,30.35,C,23.2422459766666,90.0210906699999,bridge,POINT (90.0210906699999 23.2422459766666),2,2
1570,3489,3489,3331,N8,87.263,Truss with RCC Slab,Takerhat Bridge,121.4,B,23.2283777297297,90.0200874189189,bridge,POINT (90.0200874189189 23.2283777297297),2,2
1571,3490,3490,3332,N8,88.744,PC Girder Bridge,Ak Number Bridge,30.0,B,23.2162703780821,90.0240065520547,bridge,POINT (90.0240065520547 23.2162703780821),2,3
1572,3491,3491,3333,N8,89.414,Steel Beam & RCC Slab,Bolgram Bridge,9.5,B,23.2113394893238,90.0277764017793,bridge,POINT (90.0277764017793 23.2113394893238),2,3
1573,3492,3492,3334,N8,90.823,RCC Girder Bridge,Rajoir Boro Bridge,54.4,C,23.2046193344776,90.03829648,bridge,POINT (90.03829648 23.2046193344776),2,3
1574,3493,3493,3335,N8,91.637,Box Culvert,.,6.05,B,23.203190589754,90.0460782319672,bridge,POINT (90.0460782319672 23.203190589754),2,3
1575,3494,3494,3336,N8,92.012,Steel Beam & RCC Slab,.,9.07,C,23.202493304918,90.0496502606557,bridge,POINT (90.0496502606557 23.202493304918),2,3
1576,3495,3495,3337,N8,92.648,Box Culvert,.,6.05,B,23.20117776,90.0557889,bridge,POINT (90.0557889 23.20117776),2,3
1577,3496,3496,3338,N8,93.052,RCC Girder Bridge,.,9.35,C,23.2005943285714,90.0589480057142,bridge,POINT (90.0589480057142 23.2005943285714),2,3
1578,3497,3497,3339,N8,93.702,Box Culvert,.,5.0,C,23.1993304227027,90.065657954054,bridge,POINT (90.065657954054 23.1993304227027),2,3
1579,3498,3498,3340,N8,94.098,RCC Girder Bridge,.,36.76,D,23.1980442444444,90.0692976372839,bridge,POINT (90.0692976372839 23.1980442444444),2,3
1580,3499,3499,3341,N8,95.526,Baily with Steel Deck,.,36.1,B,23.191414632653,90.0807425708454,bridge,POINT (90.0807425708454 23.191414632653),2,3
1581,3500,3500,3342,N8,96.334,Box Culvert,.,6.05,C,23.187301188,90.0868051236363,bridge,POINT (90.0868051236363 23.187301188),2,3
1582,3501,3501,3343,N8,96.879,Baily with Steel Deck,.,121.5,A,23.1843868758735,90.091286902995,bridge,POINT (90.091286902995 23.1843868758735),2,3
1583,3502,3502,3344,N8,97.598,Box Culvert,.,6.0,D,23.1806814021201,90.0970028724381,bridge,POINT (90.0970028724381 23.1806814021201),2,3
1584,3503,3503,3345,N8,98.147,RCC Girder Bridge,.,55.49,B,23.1789405111441,90.1020214548291,bridge,POINT (90.1020214548291 23.1789405111441),2,3
1585,3504,3504,3346,N8,99.551,Box Culvert,.,18.6,C,23.1751030468531,90.1149531034965,bridge,POINT (90.1149531034965 23.1751030468531),2,3
1586,3505,3505,3347,N8,100.676,Baily with Steel Deck,.,42.8,A,23.1718858852,90.1251654788,bridge,POINT (90.1251654788 23.1718858852),2,3
1587,3506,3506,3348,N8,102.006,Box Culvert,.,6.05,A,23.1625317224637,90.1330045905797,bridge,POINT (90.1330045905797 23.1625317224637),2,3
1588,3507,3507,3349,N8,102.552,RCC Girder Bridge,.,39.25,C,23.158555307563,90.1358395361344,bridge,POINT (90.1358395361344 23.158555307563),2,3
1589,3508,3508,3350,N8,102.992,RCC Bridge,.,9.3,B,23.1551389,90.13842742,bridge,POINT (90.13842742 23.1551389),2,3
1590,3509,3509,3351,N8,103.749,Box Culvert,.,6.05,D,23.149765431385,90.1424970678526,bridge,POINT (90.1424970678526 23.149765431385),0,3
1591,3510,3510,3352,N8,104.571,Box Culvert,.,6.45,D,23.1435774802816,90.1470865070422,bridge,POINT (90.1470865070422 23.1435774802816),0,3
1592,3511,3511,3353,N8,105.285,Box Culvert,.,10.1,A,23.1382569321576,90.1509894373444,bridge,POINT (90.1509894373444 23.1382569321576),0,3
1593,3512,3512,3354,N8,106.155,Box Culvert,.,6.5,C,23.1318910482944,90.1559278718132,bridge,POINT (90.1559278718132 23.1318910482944),0,3
1594,3513,3513,3355,N8,106.746,RCC Girder Bridge,.,27.4,C,23.1279792644376,90.159794393617,bridge,POINT (90.159794393617 23.1279792644376),0,3
1595,3514,3514,3356,N8,108.193,RCC Girder Bridge,.,11.9,D,23.1188137258754,90.1698774597276,bridge,POINT (90.1698774597276 23.1188137258754),0,3
1596,3515,3515,3357,N8,109.213,Box Culvert,.,19.75,D,23.1123500820846,90.1768761703583,bridge,POINT (90.1768761703583 23.1123500820846),0,3
1597,3516,3516,3358,N8,109.524,RCC Girder Bridge,.,12.1,A,23.1104105223728,90.1789800335593,bridge,POINT (90.1789800335593 23.1104105223728),0,3
1598,3517,3517,3359,N8,110.943,RCC Girder Bridge,.,15.5,B,23.1012648508547,90.1887920675213,bridge,POINT (90.1887920675213 23.1012648508547),0,3
1599,3518,3518,3360,N8,111.697,RCC Girder Bridge,.,8.3,B,23.0965381148997,90.1937955470869,bridge,POINT (90.1937955470869 23.0965381148997),0,3
1600,3519,3519,3361,N8,113.593,RCC Girder Bridge,.,19.9,C,23.0764769014249,90.2092312814752,bridge,POINT (90.2092312814752 23.0764769014249),0,3
1601,3520,3520,3362,N8,115.125,RCC Girder Bridge,Bourgata bridge,55.87,C,23.0716101470588,90.2110874095588,bridge,POINT (90.2110874095588 23.0716101470588),0,3
1602,3521,3521,3363,N8,116.478,Box Culvert,.,6.73,A,23.0599142212389,90.2090356725663,bridge,POINT (90.2090356725663 23.0599142212389),2,3
1603,3522,3522,3364,N8,117.077,Box Culvert,.,1.83,C,23.0548474338235,90.2089343965686,bridge,POINT (90.2089343965686 23.0548474338235),2,3
1604,3523,3523,3365,N8,117.779,Slab Culvert,.,6.6,A,23.0485927933179,90.2092855764976,bridge,POINT (90.2092855764976 23.0485927933179),2,3
1605,3524,3524,3366,N8,119.022,Box Culvert,.,6.73,A,23.0338921064566,90.2090537623622,bridge,POINT (90.2090537623622 23.0338921064566),2,3
1606,3525,3525,3367,N8,119.447,Box Culvert,.,1.83,C,23.0324232127559,90.208942191496,bridge,POINT (90.208942191496 23.0324232127559),2,3
1607,3526,3526,3368,N8,120.254,Box Culvert,.,6.78,A,23.0265987931297,90.2091096045801,bridge,POINT (90.2091096045801 23.0265987931297),2,3
1608,3527,3527,3369,N8,121.734,RCC Girder Bridge,Souderkhal bridge,31.1,C,23.0149981967741,90.2157723741935,bridge,POINT (90.2157723741935 23.0149981967741),2,3
1609,3528,3528,3370,N8,122.474,Box Culvert,.,3.4,C,23.0091042861751,90.218943118894,bridge,POINT (90.218943118894 23.0091042861751),2,3
1610,3529,3529,3371,N8,123.18,RCC Girder Bridge,Nilkhola bridge,31.05,A,23.0034972804878,90.2222195195122,bridge,POINT (90.2222195195122 23.0034972804878),2,3
1611,3530,3530,3372,N8,123.876,RCC Girder Bridge,Lakherajkosba bridge,26.95,C,22.9971782285714,90.2221064857142,bridge,POINT (90.2221064857142 22.9971782285714),2,3
1612,3531,3531,3373,N8,125.326,Box Culvert,.,1.86,A,22.98418145,90.2224172636363,bridge,POINT (90.2224172636363 22.98418145),2,3
1613,3532,3532,3374,N8,126.095,Arch Masonry,.,4.2,B,22.9773868997907,90.2226646054393,bridge,POINT (90.2226646054393 22.9773868997907),2,3
1614,3533,3533,3375,N8,126.358,RCC Girder Bridge,gounagata bridge,43.0,C,22.9750173236641,90.2224454961832,bridge,POINT (90.2224454961832 22.9750173236641),2,3
1615,3534,3534,3376,N8,127.737,RCC Girder Bridge,Asokoti bridge,27.5,C,22.9631339075188,90.224662424812,bridge,POINT (90.224662424812 22.9631339075188),2,3
1616,3535,3535,3377,N8,128.635,Box Culvert,.,3.4,C,22.9554310570205,90.2271555613013,bridge,POINT (90.2271555613013 22.9554310570205),2,3
1617,3536,3536,3378,N8,129.171,Arch Masonry,.,5.0,A,22.9510205296232,90.2290166928082,bridge,POINT (90.2290166928082 22.9510205296232),2,3
1618,3537,3537,3379,N8,129.516,Steel Beam & RCC Slab,Kasomabad bridge,13.0,C,22.9481425338108,90.2299592475644,bridge,POINT (90.2299592475644 22.9481425338108),2,3
1619,3538,3538,3380,N8,129.866,Steel Beam & RCC Slab,Lalpur bridge,9.7,C,22.9453015592592,90.2313757562289,bridge,POINT (90.2313757562289 22.9453015592592),2,3
1620,3539,3539,3381,N8,130.591,Box Culvert,.,6.8,A,22.9394958270122,90.2343057950886,bridge,POINT (90.2343057950886 22.9394958270122),2,3
1621,3540,3540,3382,N8,131.253,Box Culvert,.,3.4,A,22.9346545873,90.2376032883,bridge,POINT (90.2376032883 22.9346545873),2,3
1622,3541,3541,3383,N8,131.72,RCC Girder Bridge,.,12.55,D,22.9311347694214,90.2400961132231,bridge,POINT (90.2400961132231 22.9311347694214),2,3
1623,3542,3542,3384,N8,132.255,Box Culvert,.,6.6,A,22.9270884023008,90.2420596545132,bridge,POINT (90.2420596545132 22.9270884023008),2,3
1624,3543,3543,3385,N8,133.168,Box Culvert,.,1.8,B,22.918487854074,90.2440342725925,bridge,POINT (90.2440342725925 22.918487854074),2,3
1625,3544,3544,3386,N8,133.906,Box Culvert,.,6.7,B,22.9121428,90.245938701476,bridge,POINT (90.245938701476 22.9121428),2,3
1626,3545,3545,3387,N8,134.507,RCC Bridge,.,17.1,A,22.907283445409,90.2483095135225,bridge,POINT (90.2483095135225 22.907283445409),2,3
1627,3546,3546,3388,N8,135.426,Box Culvert,.,3.65,A,22.8995343271287,90.2518710508911,bridge,POINT (90.2518710508911 22.8995343271287),2,3
1628,3547,3547,3389,N8,135.791,Box Culvert,.,3.6,A,22.8966038511904,90.2533174535714,bridge,POINT (90.2533174535714 22.8966038511904),2,3
1629,3548,3548,3390,N8,136.372,Box Culvert,.,3.6,A,22.8920765989778,90.2560399923339,bridge,POINT (90.2560399923339 22.8920765989778),0,3
1630,3549,3549,3391,N8,136.699,RCC Girder Bridge,.,24.15,D,22.8896676915789,90.2572801280701,bridge,POINT (90.2572801280701 22.8896676915789),0,3
1631,3550,3550,3392,N8,137.399,Box Culvert,.,3.65,A,22.8839303471893,90.2601418224852,bridge,POINT (90.2601418224852 22.8839303471893),0,3
1632,3551,3551,3393,N8,138.257,Box Culvert,.,5.0,A,22.8768872438613,90.2635694242574,bridge,POINT (90.2635694242574 22.8768872438613),0,3
1633,3552,3552,3394,N8,140.466,RCC Bridge,.,8.3,A,22.8615613216,90.2593083036,bridge,POINT (90.2593083036 22.8615613216),0,3
1634,3553,3553,3395,N8,141.681,Box Culvert,.,8.5,A,22.8531755697999,90.2523536193,bridge,POINT (90.2523536193 22.8531755697999),0,3
1635,3554,3554,3396,N8,145.048,PC Girder Bridge,Jalil bridge,289.95,A,22.8260273454965,90.2613518660508,bridge,POINT (90.2613518660508 22.8260273454965),0,3
1636,3555,3555,3397,N8,147.561,PC Girder Bridge,Capt. Mohiuddin Jahangir bridge,386.94,A,22.8110722,90.2790925307692,bridge,POINT (90.2790925307692 22.8110722),8,3
1637,3556,3556,3398,N8,149.874,RCC Bridge,.,10.3,A,22.7962911557,90.2929278443,bridge,POINT (90.2929278443 22.7962911557),8,3
1638,3557,3557,3399,N8,150.977,RCC Girder Bridge,.,32.3,A,22.7912572381818,90.3000166672727,bridge,POINT (90.3000166672727 22.7912572381818),8,3
1639,3558,3558,3400,N8,151.402,Box Culvert,.,3.05,A,22.7878376447867,90.2997433815165,bridge,POINT (90.2997433815165 22.7878376447867),8,3
1640,3559,3559,3401,N8,151.872,Box Culvert,.,3.6,A,22.7840095840963,90.3011340106024,bridge,POINT (90.3011340106024 22.7840095840963),8,3
1641,3560,3560,3402,N8,152.597,Box Culvert,.,3.9,A,22.7786207494017,90.3046183760683,bridge,POINT (90.3046183760683 22.7786207494017),8,3
1642,3561,3561,3403,N8,153.753,Box Culvert,.,3.6,A,22.7691243549071,90.3097072480106,bridge,POINT (90.3097072480106 22.7691243549071),8,3
1643,3562,3562,3404,N8,154.611,RCC Bridge,.,6.75,A,22.7622923406605,90.3134367542141,bridge,POINT (90.3134367542141 22.7622923406605),8,3
1644,3563,3563,3405,N8,156.101,Box Culvert,.,3.6,A,22.7502560906796,90.3201675337864,bridge,POINT (90.3201675337864 22.7502560906796),8,3
1645,3564,3564,3406,N8,156.557,Box Culvert,.,3.6,A,22.7461531580645,90.3218368817204,bridge,POINT (90.3218368817204 22.7461531580645),8,3
1646,3565,3565,3407,N8,157.892,Box Culvert,.,3.6,A,22.736412994551,90.3280487476161,bridge,POINT (90.3280487476161 22.736412994551),8,3
1647,3566,3566,3408,N8,158.996,Slab Culvert,.,3.5,B,22.7293679706501,90.3355304496594,bridge,POINT (90.3355304496594 22.7293679706501),8,3
1648,3567,3567,3409,N8,160.008,Arch Masonry,.,2.6,A,22.7224343305357,90.3416489735714,bridge,POINT (90.3416489735714 22.7224343305357),8,3
1649,3568,3568,3410,N8,160.486,Arch Masonry,.,3.6,A,22.7192865363636,90.3439774738636,bridge,POINT (90.3439774738636 22.7192865363636),8,3
1650,3569,3569,3411,N8,161.176,Steel Beam & RCC Slab,.,9.7,A,22.7145027973,90.3477475237,bridge,POINT (90.3477475237 22.7145027973),8,3
1651,3570,3570,3412,N8,162.106,Box Culvert,.,5.0,B,22.7064623611,90.3517533334,bridge,POINT (90.3517533334 22.7064623611),0,3
1652,3571,3571,3413,N8,162.68,Steel Beam & RCC Slab,.,12.75,B,22.7010590499999,90.3534167,bridge,POINT (90.3534167 22.7010590499999),0,3
1653,3572,3572,3414,N8,163.536,Steel Beam & RCC Slab,.,12.8,A,22.6934770261627,90.3544546587209,bridge,POINT (90.3544546587209 22.6934770261627),0,3
1654,3573,3573,3415,N8,164.592,RCC Girder Bridge,.,12.2,C,22.684776608,90.356094177,bridge,POINT (90.356094177 22.684776608),0,3
1655,3574,3574,3416,N8,166.865,Box Culvert,.,3.6,B,22.6682080141148,90.3465939483253,bridge,POINT (90.3465939483253 22.6682080141148),8,3
1656,3575,3575,3417,N8,167.439,Box Culvert,.,3.6,A,22.6655353145,90.3494926855,bridge,POINT (90.3494926855 22.6655353145),8,3
1657,3576,3576,3418,N8,170.52,RCC Bridge,.,8.1,A,22.6452070313131,90.3621613444444,bridge,POINT (90.3621613444444 22.6452070313131),0,3
1658,3577,3577,3419,N8,171.52,Box Culvert,.,6.8,A,22.640673516129,90.3553844419354,bridge,POINT (90.3553844419354 22.640673516129),8,3
1659,3578,3578,3420,N8,171.956,Box Culvert,.,6.7,B,22.6388620487179,90.3517102230769,bridge,POINT (90.3517102230769 22.6388620487179),8,3
1660,3579,3579,3421,N8,173.1,Box Culvert,.,3.7,A,22.6354840114285,90.3420072942857,bridge,POINT (90.3420072942857 22.6354840114285),8,3
1661,3580,3580,3422,N8,174.139,Box Culvert,.,6.7,B,22.6269263144989,90.3378951002132,bridge,POINT (90.3378951002132 22.6269263144989),8,3
1662,3581,3581,3423,N8,174.867,Box Culvert,.,6.8,A,22.6210622667377,90.334984652452,bridge,POINT (90.334984652452 22.6210622667377),8,3
1663,3582,3582,3424,N8,175.538,Box Culvert,.,10.1,A,22.6152349549397,90.3340561474698,bridge,POINT (90.3340561474698 22.6152349549397),8,3
1664,3583,3583,3425,N8,176.88,Truss with Steel Deck,Boalia Bazar Bridge,39.7,C,22.6032098888888,90.3342095333333,bridge,POINT (90.3342095333333 22.6032098888888),8,3
1665,3584,3584,3426,N8,178.35,Box Culvert,.,5.1,A,22.5905165021021,90.3370936585585,bridge,POINT (90.3370936585585 22.5905165021021),8,3
1666,3585,3585,3427,N8,179.713,Box Culvert,.,10.0,A,22.5789817956,90.3381861966,bridge,POINT (90.3381861966 22.5789817956),8,3
1667,3586,3586,3428,N8,180.584,Box Culvert,.,3.6,A,22.5716409009546,90.3363081119331,bridge,POINT (90.3363081119331 22.5716409009546),8,3
1668,3587,3587,3429,N8,180.819,Truss with Steel Deck,Bakerganj Steel Bridge,33.6,C,22.5695065232696,90.3358485158711,bridge,POINT (90.3358485158711 22.5695065232696),8,3
1669,3588,3588,3430,N8,181.496,Box Culvert,.,3.6,A,22.5635316964601,90.3362906900885,bridge,POINT (90.3362906900885 22.5635316964601),8,3
1670,3589,3589,3431,N8,183.534,Box Culvert,.,6.75,B,22.5455291587341,90.3332866660759,bridge,POINT (90.3332866660759 22.5455291587341),8,3
1671,3590,3590,3432,N8,184.337,Box Culvert,.,14.35,C,22.5390156239234,90.3346291129186,bridge,POINT (90.3346291129186 22.5390156239234),8,3
1672,3591,3591,3433,N8,185.15,Box Culvert,.,10.05,B,22.5327467482758,90.3388578770114,bridge,POINT (90.3388578770114 22.5327467482758),8,3
1673,3592,3592,3434,N8,187.138,Box Culvert,.,10.0,B,22.5153185518518,90.3428955888888,bridge,POINT (90.3428955888888 22.5153185518518),8,3
1674,3593,3593,3435,N8,187.909,Box Culvert,.,6.8,A,22.5084818648241,90.3428028668341,bridge,POINT (90.3428028668341 22.5084818648241),8,3
1675,3594,3594,3436,N8,192.201,PC Girder Bridge,Moukorou Bridge,79.03,B,22.4700411112651,90.3409622097053,bridge,POINT (90.3409622097053 22.4700411112651),0,3
1676,3595,3595,3437,N8,193.955,Box Culvert,.,6.8,A,22.4550046567676,90.3410504096969,bridge,POINT (90.3410504096969 22.4550046567676),8,3
1677,3596,3596,3438,N8,194.465,Box Culvert,.,5.1,A,22.4505861528089,90.3404711440449,bridge,POINT (90.3404711440449 22.4505861528089),8,3
1678,3597,3597,3439,N8,194.671,RCC Girder Bridge,Moddho Badorpur Bridge,12.95,A,22.4487086595505,90.3400982377528,bridge,POINT (90.3400982377528 22.4487086595505),8,3
1679,3598,3598,3440,N8,195.581,RCC Girder Bridge,Gabua Bridge,12.85,C,22.4408011662068,90.3383103517241,bridge,POINT (90.3383103517241 22.4408011662068),8,3
